customer_id,first_name,last_name,email,phone_number,date_of_birth,gender,address,city,state,zip_code,country,account_creation_date,customer_segment,account_status,preferred_contact_method,credit_score,annual_income
CUST_000122,Dana,Williamson,jackie73@example.com,4209802144,1990-05-21,Female,"73564 Bolton Mountain
West Christopherberg, AR 35432",Jonesfort,Idaho,25692,USA,2025-01-21,Small Business,Active,SMS,613,90903
CUST_000123,John,James,martinezkayla@example.org,(473)203-7183x7645,1991-07-01,Male,"7435 Michelle Forge
East Cynthiamouth, AL 22437",Brendafurt,Kansas,01671,USA,2025-06-04,Individual,Active,SMS,422,165473
CUST_000124,Bianca,Vazquez,nathandavis@example.org,719.750.0528x1273,1995-04-30,Other,"65240 Mann Points
Amyfort, ID 74779",New Michael,Washington,61894,USA,2021-12-15,Individual,Active,App,583,179556
CUST_000125,Marie,Rocha,caseymoore@example.com,585-770-8620x959,1990-01-01,Other,"87829 Morris Row Suite 118
North Maryberg, HI 04600",North Todd,Connecticut,04671,USA,2023-06-08,Enterprise,Active,Email,498,102659
CUST_000126,Mary,Barrett,brandon39@example.net,803-771-7058,1994-08-13,Male,"014 Shirley Path Apt. 138
Lopezhaven, TN 33106",New Kara,Nebraska,98294,USA,2021-02-07,Small Business,Active,Email,846,58182
CUST_000127,Danielle,Howard,bpark@example.org,(928)768-5289,2001-06-08,Female,"6659 Anna Forest Suite 845
Westfurt, AL 95700",West Caitlinhaven,Florida,40063,USA,2020-08-11,Individual,Cancelled,SMS,429,192213
CUST_000128,Tracey,Lewis,andrew48@example.net,+1-499-621-0752,1967-09-15,Female,"4196 Jessica Stream
Lauraburgh, NM 90887",New Dawnton,Washington,76035,USA,2022-06-27,Individual,Suspended,SMS,780,150492
CUST_000129,Kimberly,Weeks,michael66@example.org,001-539-406-0480x58925,1947-10-06,Female,"9981 Ryan Turnpike Suite 225
South Ashleyton, OH 52823",Christopherhaven,Nevada,91972,USA,2021-03-25,Small Business,Active,Email,558,150233
CUST_000130,Dennis,Hansen,kfoster@example.org,+1-398-333-1465,1986-11-24,Male,"55904 Vanessa Ridges Suite 927
Port Jesusstad, FL 99818",North Jodibury,South Carolina,19857,USA,2024-12-03,Individual,Active,Email,354,64774
CUST_000131,Lori,Smith,torresthomas@example.com,483.238.8487,1968-04-21,Male,"PSC 8042, Box 0439
APO AA 07458",Penatown,California,51441,USA,2023-11-18,Enterprise,Suspended,Email,554,56051
CUST_000132,Elizabeth,Durham,michelle04@example.net,(936)281-5798x1238,1947-01-31,Other,"PSC 4576, Box 2055
APO AA 82451",Joelhaven,Louisiana,08628,USA,2023-09-16,Small Business,Active,Phone,835,124713
CUST_000133,Natasha,Zamora,raymondstacy@example.org,(856)521-6893,1980-09-02,Female,"578 Jamie Dam Apt. 248
South Wendy, WI 19526",West Carlos,Ohio,94799,USA,2021-03-03,Small Business,Active,App,612,174062
CUST_000134,Lonnie,Hobbs,cannonnicole@example.com,(547)542-3122x09949,1959-02-16,Other,"728 Joseph Landing
Port Paul, NJ 18525",East Jeremy,Nebraska,02468,USA,2025-03-16,Individual,Active,Email,512,188975
CUST_000135,Stephanie,Walker,katherinejones@example.com,+1-275-373-6609x656,1973-01-11,Male,"88608 Black Roads
East Kellyfurt, FM 40419",Stevenchester,Maine,80865,USA,2025-03-05,Small Business,Active,Phone,545,70564
CUST_000136,Hannah,Mckee,cgallegos@example.org,001-981-529-8266x5702,2000-03-06,Other,"211 Jasmin Roads Suite 186
South Andrea, AZ 22899",Arianaberg,Hawaii,19454,USA,2021-06-21,Individual,Active,App,761,180664
CUST_000137,Jennifer,Barnes,jessica74@example.net,(912)930-9407,1978-10-26,Female,"39776 Miller Rapid Apt. 384
North Jack, AR 86127",Benjaminton,Texas,76272,USA,2024-10-08,Small Business,Active,SMS,589,144021
CUST_000138,Kenneth,Knapp,rodriguezvictoria@example.org,+1-749-899-8279x50145,1996-04-03,Male,"7214 Rose Pine
Lake Jason, AR 14827",South Jenniferport,Nevada,80303,USA,2024-10-25,Enterprise,Active,SMS,502,136447
CUST_000139,Jordan,Andrews,sara99@example.com,877.829.3430x10713,1947-06-12,Male,"34414 Hunter Islands
North Ginamouth, MO 95449",Port Gregorymouth,Michigan,88643,USA,2022-12-22,Enterprise,Active,Phone,572,62286
CUST_000140,Thomas,Johnson,timothyburton@example.net,776-308-4958x80395,2005-08-30,Male,"6829 Lopez Crescent
Janetmouth, VT 04646",Robertfort,Kansas,49205,USA,2022-11-02,Individual,Active,SMS,595,140121
CUST_000141,Stephanie,Robinson,gregory50@example.org,978-607-8235,1993-06-09,Male,"230 Hughes Way
North Larryton, TX 78395",West Steventon,Connecticut,68734,USA,2024-05-29,Small Business,Active,App,578,156195
CUST_000142,Julie,Johnson,danielle35@example.org,444.685.7142,1951-10-16,Other,"USS Clark
FPO AA 72507",Josephport,Oregon,32590,USA,2021-06-07,Small Business,Active,Email,742,109494
CUST_000143,Larry,Mcclain,bwilliams@example.com,+1-601-760-1662x99795,1996-01-29,Other,"9217 Stanley Spur
Ruizbury, FL 81364",Robertafurt,Idaho,92200,USA,2025-03-01,Small Business,Active,Phone,321,95650
CUST_000144,Mark,Valencia,shawn01@example.com,457-372-4599,1970-02-19,Other,"8148 Morales Loop
New John, GA 63726",Jonesborough,Vermont,77960,USA,2022-09-25,Individual,Active,Phone,781,161043
CUST_000145,Tina,Bradley,amy32@example.net,+1-819-371-9975x81724,1982-04-08,Other,"7013 Paige Throughway Apt. 227
Petershire, NV 26147",Lake Natalie,Maryland,75248,USA,2024-07-20,Small Business,Suspended,Phone,746,191405
CUST_000146,Erin,Sellers,wrobbins@example.org,001-209-286-2405,1988-11-21,Female,"40369 Garrett Station Suite 666
Lake Glenn, DC 25172",Bridgesstad,Nebraska,20721,USA,2022-01-08,Individual,Active,App,641,109163
CUST_000147,Monique,Martinez,jonesalfred@example.net,862.912.6796x9278,1968-10-25,Other,"097 Jennifer Grove Suite 895
North Ashleystad, DE 76557",Nixonland,Georgia,96207,USA,2024-03-27,Individual,Suspended,SMS,721,154884
CUST_000148,Tonya,Terrell,steven18@example.net,737-218-9490,1974-02-12,Female,"565 Roberts Camp Suite 940
Laneshire, AR 86526",Lisatown,Maine,64039,USA,2020-12-27,Enterprise,Suspended,Email,765,48084
CUST_000149,William,York,johnathan94@example.com,901-492-9275x243,1994-12-09,Female,"29276 Young Mill Apt. 395
Lake Josephville, AR 22468",Rossport,New Mexico,98300,USA,2025-04-27,Small Business,Active,App,826,25301
CUST_000150,Sandra,Hall,jwells@example.net,(704)676-5801x85694,1961-05-28,Other,"3938 Byrd Falls Suite 800
North Roberthaven, CT 90350",Bellport,Kentucky,25808,USA,2020-09-30,Enterprise,Active,Email,492,160905
CUST_000151,Christine,Brown,stephanielittle@example.net,619-626-9212,1973-12-30,Female,"USCGC Livingston
FPO AA 56466",Jonathanland,Louisiana,08678,USA,2022-06-29,Enterprise,Active,App,352,78361
CUST_000152,Marvin,Brown,gregory17@example.org,+1-662-371-2863x917,1946-10-11,Female,"0720 Elizabeth Grove Apt. 569
New Jasminefort, NJ 57655",Anthonyland,Ohio,30103,USA,2020-08-05,Enterprise,Active,SMS,748,152064
CUST_000153,Stephanie,Meyers,imartinez@example.com,246-801-5851x74328,1986-03-16,Male,"57173 Austin Burg Apt. 761
Victormouth, AK 05356",Brianton,Montana,15992,USA,2021-08-20,Individual,Cancelled,Phone,462,106461
CUST_000154,Desiree,Mills,joycehall@example.org,2274079032,1984-06-08,Other,"PSC 1792, Box 9111
APO AA 78485",North Linda,Nevada,44717,USA,2024-08-20,Individual,Active,Email,530,54743
CUST_000155,Tina,Gregory,david98@example.org,430-992-5114x26258,1959-12-06,Female,"96207 Adam Fall
Lake Deniseport, MT 91399",Schwartzborough,Georgia,84364,USA,2021-12-07,Individual,Active,Phone,810,101509
CUST_000156,Shannon,Allen,cheryljohnson@example.org,001-379-714-5608x331,1998-12-06,Other,"Unit 8373 Box 4031
DPO AE 90317",Jimenezburgh,Texas,06152,USA,2020-11-05,Enterprise,Active,App,783,88892
CUST_000157,Michael,Clark,matthew70@example.org,001-708-822-0781x1379,1957-02-06,Female,"15313 Kane Lane Apt. 179
Brownchester, FL 28834",Thompsonstad,Florida,60497,USA,2024-03-06,Enterprise,Active,Phone,820,60784
CUST_000158,Crystal,Cantrell,matthewjohnson@example.net,5426177625,1982-08-10,Male,"831 Vincent Overpass
New Thomas, NH 37092",Lake Ronniebury,Kansas,43400,USA,2022-10-01,Small Business,Active,App,648,158100
CUST_000159,Jeffrey,Pennington,robinvillanueva@example.com,3079806867,1975-10-13,Female,"632 Phillips Rue
North Timothyport, GA 92684",Hodgeshire,Alaska,60117,USA,2022-11-24,Individual,Active,SMS,801,63953
CUST_000160,Dillon,Warner,kristywood@example.com,001-501-365-8046x498,1983-09-01,Female,"501 Diaz River
West Michaelside, VT 09283",East Tina,Kansas,71231,USA,2021-02-22,Enterprise,Active,SMS,686,144365
CUST_000161,Timothy,Crosby,karenhodges@example.com,(348)964-0155x778,1989-04-19,Female,"9513 Miller Lock Apt. 411
West Daniel, FL 65555",Port James,South Dakota,03475,USA,2022-01-16,Individual,Cancelled,Phone,692,86226
CUST_000162,Tara,Weaver,thomasfisher@example.net,+1-904-931-0385x6955,1973-06-07,Female,"43754 Eddie Haven Suite 292
Ianburgh, MP 93314",East John,Arizona,42001,USA,2023-06-14,Individual,Active,App,690,126208
CUST_000163,Scott,Wood,annajohnson@example.com,(425)978-2841x067,2003-01-11,Other,"474 Lauren Stream Suite 517
East Ericaville, ME 03751",Williamsonbury,New Hampshire,47345,USA,2021-01-14,Enterprise,Cancelled,App,337,58094
CUST_000164,Brian,Davidson,kimberlywang@example.org,7182718637,2001-10-23,Other,"656 Smith Key
Kylemouth, VI 74036",East Jessicamouth,West Virginia,54975,USA,2024-08-06,Enterprise,Active,Email,750,51138
CUST_000165,Keith,Shaffer,achandler@example.org,001-391-823-4785,1950-02-25,Other,"2879 James Village Suite 487
Port Margaretshire, ME 65263",Walkertown,Georgia,34930,USA,2022-01-29,Small Business,Active,Phone,719,196646
CUST_000166,Danielle,Fields,valdezpatricia@example.com,(773)901-4719,1980-03-17,Male,"158 Megan Estates Apt. 257
West Frank, KY 47839",Fieldsstad,Arkansas,38493,USA,2022-01-13,Individual,Active,SMS,646,188383
CUST_000167,Danielle,Jones,katiewhite@example.org,+1-428-255-4451x895,1953-03-17,Other,"5213 Wesley Village Apt. 898
South Stevenland, DE 17701",South Michaelstad,Florida,58426,USA,2025-01-10,Small Business,Active,SMS,846,124617
CUST_000168,Carla,Gallagher,gerald40@example.net,332-823-4232,1988-02-06,Female,"76031 Laura Passage
South Davidview, AZ 09184",Elizabethville,Delaware,79379,USA,2021-08-09,Enterprise,Active,App,336,186863
CUST_000169,Rachel,Lopez,anthony24@example.net,(552)589-3891x190,2005-04-29,Male,"138 Richardson Radial
South Emily, CT 24205",Tinachester,Indiana,67904,USA,2021-09-18,Individual,Active,SMS,532,48692
CUST_000170,Daniel,Rollins,owensapril@example.com,001-954-580-1571x64794,1979-06-23,Female,"17520 Powers Locks Suite 811
South Richard, OR 13833",North Michael,Illinois,44886,USA,2021-07-30,Individual,Active,Email,754,68611
CUST_000171,Megan,Powell,maryhardy@example.com,001-399-346-5796x78427,1960-05-16,Other,"10170 Patrick Springs
Ericville, WV 10530",Sparksborough,Maine,87282,USA,2023-01-25,Small Business,Suspended,Email,632,39711
CUST_000172,William,Daniels,cisnerosanthony@example.com,467-656-7700,2000-04-24,Female,"46719 Keller Spur Suite 782
South Joseshire, MS 81364",Katieport,Massachusetts,08551,USA,2020-09-19,Small Business,Active,Phone,550,164242
CUST_000173,Brandon,Hood,lisa90@example.net,361-365-5650x33349,1999-04-28,Female,"85076 Adams Square
Chapmanmouth, MS 75258",Morrisville,New York,13615,USA,2024-01-13,Enterprise,Active,Phone,474,70893
CUST_000174,Jamie,Crawford,garrett45@example.com,871.583.4404,1983-12-05,Male,"USS Vargas
FPO AA 09318",Simmonsstad,California,85899,USA,2024-09-11,Enterprise,Suspended,Phone,809,177871
CUST_000175,William,Evans,james64@example.net,878.220.8297x37489,1977-06-25,Male,"24665 Cynthia Vista
Adamsport, SD 21549",Gloriabury,Montana,31759,USA,2021-02-22,Individual,Active,SMS,770,91932
CUST_000176,James,Sanchez,steven86@example.com,+1-203-224-2044x8207,1998-09-25,Other,"65162 Daniel Street Apt. 898
Tylerland, IA 79120",Port Lindsaymouth,Pennsylvania,97132,USA,2022-07-12,Individual,Suspended,App,594,168287
CUST_000177,Kaitlin,Young,grobinson@example.org,747.364.9078,1964-07-08,Male,"2575 Smith Rest
Port Joditon, UT 88528",West Angela,Maryland,84249,USA,2025-05-16,Individual,Active,SMS,606,192493
CUST_000178,Michael,Burnett,nicholsjoel@example.com,(206)644-1343x2756,1999-03-01,Female,"6561 Holly Parkways Apt. 569
Shawntown, WV 07329",Lake Scott,Tennessee,18338,USA,2020-08-04,Enterprise,Active,SMS,503,125845
CUST_000179,James,Torres,rodriguezjohn@example.net,001-329-865-7724x29543,1967-09-27,Female,"300 Rebecca Mountain Apt. 420
Williamsonview, FL 12174",Georgeshire,Delaware,02351,USA,2024-03-03,Individual,Active,SMS,602,102392
CUST_000180,Ryan,Mora,fwilcox@example.org,533.544.7626,2007-04-11,Male,"2620 Cherry Freeway
Solomonstad, OR 90189",Millerfort,Florida,42869,USA,2025-06-14,Enterprise,Active,Email,350,183965
CUST_000181,Raymond,Lewis,verickson@example.net,211-280-0537x599,1960-07-23,Other,"5280 Jorge Parkway Suite 572
West Jenniferchester, FL 34632",West Bradleyberg,New York,37332,USA,2024-04-26,Small Business,Active,SMS,535,184138
CUST_000182,Sara,Campbell,chloe48@example.com,(925)672-8703x20320,1954-11-19,Female,"0758 Ellis Creek
North Michael, IL 37740",Port Gary,North Carolina,36256,USA,2023-05-25,Individual,Active,SMS,440,189691
CUST_000183,Elizabeth,Lewis,foxashley@example.com,737-315-0416,1997-04-22,Male,"7749 Mark Cape
Nguyenshire, DC 28205",Port Dawnmouth,Arkansas,97992,USA,2020-12-06,Enterprise,Active,SMS,751,33746
CUST_000184,Stephanie,James,pscott@example.com,603-926-6421,1995-01-18,Other,"925 Marilyn Passage Apt. 776
Adamschester, CO 99655",Shepherdburgh,Nevada,83166,USA,2022-09-16,Small Business,Active,Email,602,110647
CUST_000185,Billy,Peterson,prhodes@example.net,001-427-488-1476x174,1987-09-10,Other,"649 Andrea Cape
New Rogerville, NH 87120",Michaelshire,Colorado,66488,USA,2020-08-28,Small Business,Active,Phone,674,164159
CUST_000186,Joy,Ford,meganwilliams@example.com,001-345-697-7945x232,1999-06-28,Other,"61027 Holt Ways
Turnerstad, UT 88817",Ballardland,Florida,18210,USA,2020-08-24,Small Business,Active,SMS,793,102369
CUST_000187,Daniel,Smith,micheleclark@example.net,(936)883-1472,1945-12-15,Other,"777 Michelle Prairie
East Kenneth, MP 51846",West Alanchester,Nebraska,65473,USA,2024-04-06,Small Business,Active,App,377,61898
CUST_000188,Caitlin,Spencer,benjamin67@example.net,001-797-330-8069,1961-06-15,Male,"79576 Evan Stream Apt. 757
New Jeffrey, PW 90281",Sandramouth,Florida,38956,USA,2024-03-11,Enterprise,Active,App,674,48672
CUST_000189,Peter,Butler,laura29@example.org,517-522-3297x1674,1979-08-29,Female,"Unit 5452 Box 2801
DPO AA 56943",New Jeremyside,Iowa,64249,USA,2021-11-13,Individual,Active,Email,765,121622
CUST_000190,Matthew,Kelly,carrilloangela@example.org,001-289-310-7711x991,1955-02-07,Other,"2478 Oconnor Courts
Lake Michael, GU 18559",Port Jameschester,Wyoming,01364,USA,2021-10-21,Enterprise,Active,App,680,53402
CUST_000191,Lisa,Peterson,christopherwatson@example.com,(732)286-3266x678,1972-06-17,Other,"55626 Phillip Camp
New Brian, SC 94003",Robertside,Maryland,95076,USA,2024-04-16,Individual,Active,SMS,526,194778
CUST_000192,Regina,Smith,rachel92@example.net,(773)889-9756x3410,1990-04-05,Male,"843 William Inlet
Katherineburgh, AK 04156",Johnport,Washington,55911,USA,2025-07-07,Enterprise,Active,SMS,718,55585
CUST_000193,Daniel,Brown,jordan85@example.org,5177490753,1963-06-06,Male,"683 Mark Prairie
Port Kimberly, NH 13344",Lake Ronald,Nebraska,11241,USA,2021-01-14,Individual,Suspended,SMS,804,55440
CUST_000194,Roger,Anderson,seanwood@example.net,(498)486-4976x7762,1975-02-13,Male,"377 Julie Points
Sandraville, PA 54059",North Mikeport,Arizona,69022,USA,2021-05-06,Individual,Suspended,Phone,697,143919
CUST_000195,Nathan,Ritter,kelly02@example.org,001-360-744-3270,1948-11-01,Female,"497 Harrington Mountains Apt. 287
Contrerasberg, VI 95903",Christopherchester,Missouri,31017,USA,2025-01-29,Enterprise,Suspended,App,458,133759
CUST_000196,Matthew,Williams,pfitzgerald@example.org,(209)548-1813,1991-11-12,Other,"82043 Maria Villages
Millerside, PA 42500",Chapmanfort,Alaska,45059,USA,2022-10-06,Individual,Active,App,586,33576
CUST_000197,Robert,Heath,patrick11@example.org,+1-824-422-4124,1948-04-16,Other,"USNS Johnson
FPO AE 39563",Garciaberg,Nebraska,42996,USA,2021-11-13,Small Business,Active,App,541,120075
CUST_000198,Shelly,Lam,harriskaren@example.net,978.886.1405,1948-09-14,Male,"48913 Kevin Lodge
Millerhaven, IL 19161",Amberburgh,Kansas,70956,USA,2025-05-05,Enterprise,Active,SMS,362,129369
CUST_000199,Susan,Peters,smithsteven@example.net,620-207-4946x5398,1954-10-01,Female,"1612 Johns Fords
Nicolemouth, SC 34758",Nelsonmouth,Michigan,28107,USA,2022-11-17,Individual,Cancelled,App,393,198740
CUST_000200,Carol,Smith,deborahsmith@example.com,3022687681,2000-10-23,Male,"156 Hughes Villages Apt. 175
South Albert, WA 03093",Erinstad,Illinois,12293,USA,2024-08-29,Enterprise,Active,Email,351,112427
CUST_000201,Colleen,Stokes,jimsnyder@example.com,6479930361,1955-04-27,Male,"92124 Nicole Stream
Jamestown, UT 89333",Erinmouth,Alabama,56483,USA,2023-10-14,Individual,Active,Phone,370,170282
CUST_000202,Sherry,Williams,ryan64@example.org,+1-287-875-8030x46875,1956-11-02,Male,"361 James Isle
Bryanville, AK 63411",Mortonshire,South Dakota,44318,USA,2024-10-12,Enterprise,Active,Phone,636,63680
CUST_000203,John,Wells,marissa58@example.org,299-271-7911,1968-05-09,Other,"07049 Jones Springs
New Brettfurt, MO 13061",Halltown,New Jersey,50822,USA,2022-11-25,Individual,Active,Phone,433,166614
CUST_000204,Ronnie,Oliver,morgansharon@example.org,485.693.1109x193,1966-12-20,Female,"32002 Silva Passage Suite 498
East Terrance, PA 45445",Migueltown,North Dakota,77366,USA,2023-11-13,Individual,Active,Email,434,28895
CUST_000205,Duane,Young,hendersonjames@example.org,+1-631-853-7795x9959,1965-04-13,Female,"3033 Hanson Garden
Navarromouth, AS 97504",Harrisburgh,Alabama,48056,USA,2020-08-17,Individual,Active,Email,478,94564
CUST_000206,Michael,Spencer,kellylee@example.net,001-450-503-3423x42583,1945-12-07,Male,"26153 Bryant Land
Donnahaven, AS 82185",Johnsland,Delaware,19432,USA,2024-12-28,Individual,Active,Email,365,149845
CUST_000207,David,Lopez,ubenson@example.net,(930)599-3842x53042,1990-05-26,Female,"86857 White Station
Aliciafort, VT 65354",Adamsfurt,South Dakota,77044,USA,2023-10-30,Small Business,Active,Email,762,157078
CUST_000208,Jamie,Jacobson,zroy@example.org,766-592-5481x2147,1981-05-14,Male,"7766 Ballard Island Suite 602
Hallland, MI 11303",Meganhaven,Ohio,84866,USA,2020-12-19,Enterprise,Active,SMS,769,193647
CUST_000209,Joshua,Perez,jonesbenjamin@example.org,735-844-4392x84044,2004-03-01,Male,"8263 Jennifer Fords
Hallshire, WY 72933",Sharpmouth,Michigan,11756,USA,2022-02-21,Individual,Cancelled,App,736,53301
CUST_000210,Jacob,Carrillo,cclark@example.net,7525924075,1970-12-26,Female,"845 Ashley Bypass Apt. 259
Bairdborough, MO 08851",Lopezville,Michigan,75148,USA,2025-05-22,Enterprise,Suspended,Email,382,109439
CUST_000211,Danielle,Torres,damontran@example.org,001-397-902-3164x334,1948-03-13,Other,"6621 Amanda Neck
South Stephanieborough, DC 27459",Ryanfort,Hawaii,79630,USA,2023-06-15,Individual,Active,SMS,632,124851
CUST_000212,Kyle,Harris,ahill@example.org,216.393.8597x779,1962-09-19,Other,"4692 Wright River Suite 762
South Hollyton, IA 21201",Nicoleside,Maine,87881,USA,2025-02-28,Enterprise,Active,App,401,54992
CUST_000213,Helen,Bowen,reginajenkins@example.net,651-518-5672,1976-06-17,Other,"765 Foley Locks
North Johnberg, MD 88357",Washingtonland,Colorado,72384,USA,2023-11-12,Enterprise,Suspended,Phone,740,143372
CUST_000214,Jennifer,Kim,khoover@example.org,3912241862,1987-04-03,Male,"30837 Mary Valleys Apt. 647
New Adamfurt, WI 26943",West Regina,Illinois,12479,USA,2020-08-28,Small Business,Active,App,708,134049
CUST_000215,Anthony,Smith,erinbrown@example.org,+1-822-806-8155x83938,1952-03-10,Other,"2065 Paul Mount Apt. 149
Bradleyborough, MT 40023",Birdville,Virginia,70779,USA,2024-07-14,Individual,Active,SMS,561,123120
CUST_000216,Sandra,Carroll,susan95@example.net,001-962-852-5715x099,1976-10-09,Male,"09143 Todd River
North Devinfort, LA 26979",South James,Arizona,31704,USA,2025-03-13,Enterprise,Suspended,Email,393,47377
